Driver,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,LapNumber,AirTemp,TrackTemp,Humidity,WindSpeed,Round,SessionType,CircuitType,LapTimeSeconds,S1Seconds,S2Seconds,S3Seconds,TeamTier
HAM,Ferrari,0 days 00:01:33.020000,0 days 00:00:24.080000,0 days 00:00:28.236000,0 days 00:00:40.704000,SOFT,2.0,269.0,264.0,255.0,312.0,True,15.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.02,24.08,28.236,40.704,2.0
HAM,Ferrari,0 days 00:01:32.415000,0 days 00:00:24.184000,0 days 00:00:27.696000,0 days 00:00:40.535000,SOFT,2.0,269.0,274.0,257.0,303.0,True,18.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.415,24.184,27.696,40.535,2.0
BEA,Haas F1 Team,0 days 00:01:34.804000,0 days 00:00:24.937000,0 days 00:00:28.623000,0 days 00:00:41.244000,SOFT,12.0,290.0,273.0,260.0,314.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.804,24.937,28.623,41.244,10.0
BEA,Haas F1 Team,0 days 00:01:33.756000,0 days 00:00:24.696000,0 days 00:00:28.104000,0 days 00:00:40.956000,SOFT,2.0,290.0,269.0,260.0,309.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.756,24.696,28.104,40.956,10.0
BEA,Haas F1 Team,0 days 00:01:33.687000,0 days 00:00:24.538000,0 days 00:00:28.209000,0 days 00:00:40.940000,SOFT,4.0,291.0,273.0,262.0,311.0,True,7.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.687,24.538,28.209,40.94,10.0
BEA,Haas F1 Team,0 days 00:01:33.197000,0 days 00:00:24.348000,0 days 00:00:27.847000,0 days 00:00:41.002000,SOFT,2.0,290.0,265.0,265.0,308.0,True,10.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.197,24.348,27.847,41.002,10.0
BEA,Haas F1 Team,0 days 00:01:33.956000,0 days 00:00:24.415000,0 days 00:00:28.610000,0 days 00:00:40.931000,SOFT,2.0,288.0,265.0,264.0,306.0,True,15.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.956,24.415,28.61,40.931,10.0
BEA,Haas F1 Team,0 days 00:01:33.292000,0 days 00:00:24.361000,0 days 00:00:27.891000,0 days 00:00:41.040000,SOFT,2.0,288.0,269.0,257.0,301.0,True,18.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.292,24.361,27.891,41.04,10.0
VER,Red Bull Racing,0 days 00:01:34.490000,0 days 00:00:24.826000,0 days 00:00:28.407000,0 days 00:00:41.257000,MEDIUM,2.0,283.0,278.0,265.0,311.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.49,24.826,28.407,41.257,1.0
VER,Red Bull Racing,0 days 00:01:34.454000,0 days 00:00:24.785000,0 days 00:00:28.445000,0 days 00:00:41.224000,MEDIUM,4.0,283.0,275.0,263.0,309.0,True,4.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.454,24.785,28.445,41.224,1.0
VER,Red Bull Racing,0 days 00:01:33.417000,0 days 00:00:24.413000,0 days 00:00:28.391000,0 days 00:00:40.613000,SOFT,2.0,285.0,277.0,261.0,313.0,True,7.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.417,24.413,28.391,40.613,1.0
VER,Red Bull Racing,0 days 00:01:33.179000,0 days 00:00:24.325000,0 days 00:00:28.095000,0 days 00:00:40.759000,SOFT,2.0,281.0,274.0,263.0,312.0,True,10.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.179,24.325,28.095,40.759,1.0
VER,Red Bull Racing,0 days 00:01:33.098000,0 days 00:00:24.280000,0 days 00:00:28.065000,0 days 00:00:40.753000,SOFT,2.0,283.0,279.0,262.0,312.0,True,13.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.098,24.28,28.065,40.753,1.0
VER,Red Bull Racing,0 days 00:01:33.334000,0 days 00:00:24.497000,0 days 00:00:28.137000,0 days 00:00:40.700000,SOFT,5.0,285.0,272.0,262.0,317.0,True,16.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.334,24.497,28.137,40.7,1.0
VER,Red Bull Racing,0 days 00:01:33.002000,0 days 00:00:24.359000,0 days 00:00:27.975000,0 days 00:00:40.668000,SOFT,2.0,283.0,278.0,262.0,310.0,True,19.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.002,24.359,27.975,40.668,1.0
GAS,Alpine,0 days 00:01:34.503000,0 days 00:00:24.556000,0 days 00:00:28.437000,0 days 00:00:41.510000,SOFT,5.0,287.0,276.0,254.0,319.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.503,24.556,28.437,41.51,6.0
GAS,Alpine,0 days 00:01:33.904000,0 days 00:00:24.416000,0 days 00:00:28.209000,0 days 00:00:41.279000,SOFT,2.0,284.0,275.0,252.0,315.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.904,24.416,28.209,41.279,6.0
GAS,Alpine,0 days 00:01:33.788000,0 days 00:00:24.532000,0 days 00:00:28.214000,0 days 00:00:41.042000,SOFT,5.0,288.0,275.0,255.0,317.0,True,8.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.788,24.532,28.214,41.042,6.0
GAS,Alpine,0 days 00:01:33.280000,0 days 00:00:24.164000,0 days 00:00:27.809000,0 days 00:00:41.307000,SOFT,2.0,285.0,278.0,251.0,311.0,True,11.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.28,24.164,27.809,41.307,6.0
GAS,Alpine,0 days 00:01:33.003000,0 days 00:00:24.099000,0 days 00:00:27.831000,0 days 00:00:41.073000,SOFT,2.0,284.0,276.0,251.0,314.0,True,14.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.003,24.099,27.831,41.073,6.0
GAS,Alpine,0 days 00:01:34.052000,0 days 00:00:24.595000,0 days 00:00:28.181000,0 days 00:00:41.276000,SOFT,5.0,285.0,276.0,247.0,313.0,True,17.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.052,24.595,28.181,41.276,6.0
GAS,Alpine,0 days 00:01:32.873000,0 days 00:00:24.185000,0 days 00:00:27.788000,0 days 00:00:40.900000,SOFT,2.0,284.0,278.0,252.0,312.0,True,20.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.873,24.185,27.788,40.9,6.0
HAD,Red Bull Racing,0 days 00:01:34.519000,0 days 00:00:24.816000,0 days 00:00:28.593000,0 days 00:00:41.110000,MEDIUM,2.0,287.0,283.0,268.0,315.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.519,24.816,28.593,41.11,1.0
HAD,Red Bull Racing,0 days 00:01:34.396000,0 days 00:00:24.830000,0 days 00:00:28.450000,0 days 00:00:41.116000,MEDIUM,4.0,285.0,284.0,264.0,314.0,True,4.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.396,24.83,28.45,41.116,1.0
HAD,Red Bull Racing,0 days 00:01:33.632000,0 days 00:00:24.465000,0 days 00:00:28.324000,0 days 00:00:40.843000,SOFT,2.0,283.0,276.0,263.0,316.0,True,7.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.632,24.465,28.324,40.843,1.0
HAD,Red Bull Racing,0 days 00:01:33.352000,0 days 00:00:24.487000,0 days 00:00:28.136000,0 days 00:00:40.729000,SOFT,2.0,282.0,275.0,265.0,315.0,True,10.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.352,24.487,28.136,40.729,1.0
HAD,Red Bull Racing,0 days 00:01:33.497000,0 days 00:00:24.474000,0 days 00:00:28.023000,0 days 00:00:41,SOFT,2.0,284.0,282.0,275.0,309.0,False,13.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.497,24.474,28.023,41.0,1.0
HAD,Red Bull Racing,0 days 00:01:33.354000,0 days 00:00:24.488000,0 days 00:00:28.196000,0 days 00:00:40.670000,SOFT,5.0,284.0,276.0,260.0,316.0,True,16.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.354,24.488,28.196,40.67,1.0
HAD,Red Bull Racing,0 days 00:01:33.121000,0 days 00:00:24.529000,0 days 00:00:27.933000,0 days 00:00:40.659000,SOFT,2.0,284.0,275.0,260.0,311.0,True,19.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.121,24.529,27.933,40.659,1.0
RUS,Mercedes,0 days 00:01:33.030000,0 days 00:00:24.276000,0 days 00:00:28.182000,0 days 00:00:40.572000,MEDIUM,2.0,276.0,264.0,259.0,318.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.03,24.276,28.182,40.572,3.0
RUS,Mercedes,0 days 00:01:32.241000,0 days 00:00:24.062000,0 days 00:00:27.790000,0 days 00:00:40.389000,MEDIUM,2.0,275.0,265.0,255.0,320.0,True,5.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.241,24.062,27.79,40.389,3.0
RUS,Mercedes,0 days 00:01:32.293000,0 days 00:00:24.226000,0 days 00:00:27.831000,0 days 00:00:40.236000,MEDIUM,4.0,274.0,259.0,256.0,316.0,False,7.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.293,24.226,27.831,40.236,3.0
RUS,Mercedes,0 days 00:01:31.520000,0 days 00:00:23.962000,0 days 00:00:27.569000,0 days 00:00:39.989000,SOFT,2.0,269.0,255.0,260.0,313.0,True,10.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,91.52,23.962,27.569,39.989,3.0
RUS,Mercedes,0 days 00:01:31.707000,0 days 00:00:23.974000,0 days 00:00:27.627000,0 days 00:00:40.106000,SOFT,4.0,271.0,252.0,258.0,315.0,False,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,91.707,23.974,27.627,40.106,3.0
ANT,Mercedes,0 days 00:01:33.455000,0 days 00:00:24.508000,0 days 00:00:28.154000,0 days 00:00:40.793000,MEDIUM,2.0,279.0,269.0,254.0,314.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.455,24.508,28.154,40.793,3.0
ANT,Mercedes,0 days 00:01:32.570000,0 days 00:00:24.308000,0 days 00:00:27.903000,0 days 00:00:40.359000,MEDIUM,2.0,276.0,261.0,257.0,318.0,True,5.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.57,24.308,27.903,40.359,3.0
ANT,Mercedes,0 days 00:01:32.291000,0 days 00:00:24.204000,0 days 00:00:27.806000,0 days 00:00:40.281000,MEDIUM,4.0,274.0,259.0,258.0,317.0,True,7.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.291,24.204,27.806,40.281,3.0
ANT,Mercedes,0 days 00:01:31.880000,0 days 00:00:23.966000,0 days 00:00:27.558000,0 days 00:00:40.356000,SOFT,2.0,272.0,251.0,259.0,313.0,True,10.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,91.88,23.966,27.558,40.356,3.0
ANT,Mercedes,0 days 00:01:31.809000,0 days 00:00:23.998000,0 days 00:00:27.598000,0 days 00:00:40.213000,SOFT,4.0,271.0,260.0,257.0,313.0,True,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,91.809,23.998,27.598,40.213,3.0
NOR,McLaren,0 days 00:01:33.783000,0 days 00:00:24.587000,0 days 00:00:28.412000,0 days 00:00:40.784000,MEDIUM,3.0,289.0,275.0,259.0,313.0,True,3.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.783,24.587,28.412,40.784,4.0
NOR,McLaren,0 days 00:01:33.163000,0 days 00:00:24.356000,0 days 00:00:28.181000,0 days 00:00:40.626000,MEDIUM,3.0,288.0,274.0,258.0,314.0,True,7.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.163,24.356,28.181,40.626,4.0
NOR,McLaren,0 days 00:01:33.086000,0 days 00:00:24.451000,0 days 00:00:28.086000,0 days 00:00:40.549000,MEDIUM,5.0,281.0,271.0,258.0,312.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.086,24.451,28.086,40.549,4.0
NOR,McLaren,0 days 00:01:32.141000,0 days 00:00:23.961000,0 days 00:00:27.616000,0 days 00:00:40.564000,SOFT,2.0,278.0,272.0,259.0,306.0,True,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.141,23.961,27.616,40.564,4.0
PIA,McLaren,0 days 00:01:33.813000,0 days 00:00:24.517000,0 days 00:00:28.436000,0 days 00:00:40.860000,MEDIUM,3.0,289.0,275.0,259.0,312.0,True,3.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.813,24.517,28.436,40.86,4.0
PIA,McLaren,0 days 00:01:33.146000,0 days 00:00:24.363000,0 days 00:00:28.129000,0 days 00:00:40.654000,MEDIUM,3.0,288.0,275.0,258.0,312.0,True,7.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.146,24.363,28.129,40.654,4.0
PIA,McLaren,0 days 00:01:33.038000,0 days 00:00:24.368000,0 days 00:00:28.101000,0 days 00:00:40.569000,MEDIUM,5.0,289.0,273.0,257.0,313.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.038,24.368,28.101,40.569,4.0
PIA,McLaren,0 days 00:01:32.224000,0 days 00:00:23.913000,0 days 00:00:27.793000,0 days 00:00:40.518000,SOFT,2.0,285.0,272.0,258.0,307.0,True,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.224,23.913,27.793,40.518,4.0
LEC,Ferrari,0 days 00:01:34.248000,0 days 00:00:24.506000,0 days 00:00:28.670000,0 days 00:00:41.072000,MEDIUM,2.0,269.0,273.0,261.0,311.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.248,24.506,28.67,41.072,2.0
LEC,Ferrari,0 days 00:01:33.423000,0 days 00:00:24.395000,0 days 00:00:28.290000,0 days 00:00:40.738000,MEDIUM,4.0,269.0,273.0,266.0,310.0,True,4.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.423,24.395,28.29,40.738,2.0
LEC,Ferrari,0 days 00:01:33.194000,0 days 00:00:24.492000,0 days 00:00:28.150000,0 days 00:00:40.552000,MEDIUM,6.0,273.0,274.0,261.0,311.0,True,6.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.194,24.492,28.15,40.552,2.0
LEC,Ferrari,0 days 00:01:32.602000,0 days 00:00:24.184000,0 days 00:00:28.106000,0 days 00:00:40.312000,MEDIUM,2.0,272.0,270.0,255.0,312.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.602,24.184,28.106,40.312,2.0
LEC,Ferrari,0 days 00:01:32.732000,0 days 00:00:24.130000,0 days 00:00:28.243000,0 days 00:00:40.359000,SOFT,2.0,272.0,260.0,254.0,304.0,True,13.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.732,24.13,28.243,40.359,2.0
LEC,Ferrari,0 days 00:01:32.528000,0 days 00:00:24.105000,0 days 00:00:27.770000,0 days 00:00:40.653000,SOFT,4.0,273.0,276.0,252.0,299.0,True,15.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.528,24.105,27.77,40.653,2.0
HAM,Ferrari,0 days 00:01:33.730000,0 days 00:00:24.740000,0 days 00:00:28.122000,0 days 00:00:40.868000,MEDIUM,2.0,271.0,273.0,263.0,314.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.73,24.74,28.122,40.868,2.0
HAM,Ferrari,0 days 00:01:33.148000,0 days 00:00:24.684000,0 days 00:00:28.061000,0 days 00:00:40.403000,MEDIUM,4.0,272.0,277.0,256.0,318.0,True,4.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.148,24.684,28.061,40.403,2.0
HAM,Ferrari,0 days 00:01:33.260000,0 days 00:00:24.464000,0 days 00:00:28.377000,0 days 00:00:40.419000,MEDIUM,2.0,271.0,277.0,261.0,315.0,True,7.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.26,24.464,28.377,40.419,2.0
HAM,Ferrari,0 days 00:01:33.042000,0 days 00:00:24.503000,0 days 00:00:28.120000,0 days 00:00:40.419000,MEDIUM,4.0,270.0,277.0,256.0,310.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.042,24.503,28.12,40.419,2.0
HAM,Ferrari,0 days 00:01:32.161000,0 days 00:00:24.110000,0 days 00:00:27.694000,0 days 00:00:40.357000,SOFT,2.0,267.0,278.0,266.0,306.0,True,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.161,24.11,27.694,40.357,2.0
HAM,Ferrari,0 days 00:01:32.505000,0 days 00:00:24.227000,0 days 00:00:27.719000,0 days 00:00:40.559000,SOFT,4.0,270.0,278.0,254.0,303.0,False,14.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.505,24.227,27.719,40.559,2.0
BEA,Haas F1 Team,0 days 00:01:34.280000,0 days 00:00:24.788000,0 days 00:00:28.440000,0 days 00:00:41.052000,MEDIUM,3.0,279.0,271.0,264.0,313.0,True,3.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.28,24.788,28.44,41.052,10.0
BEA,Haas F1 Team,0 days 00:01:35.160000,0 days 00:00:24.772000,0 days 00:00:28.254000,0 days 00:00:42.134000,MEDIUM,6.0,280.0,273.0,227.0,315.0,False,6.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,95.16,24.772,28.254,42.134,10.0
BEA,Haas F1 Team,0 days 00:01:33.999000,0 days 00:00:24.661000,0 days 00:00:28.484000,0 days 00:00:40.854000,MEDIUM,2.0,280.0,267.0,244.0,317.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.999,24.661,28.484,40.854,10.0
BEA,Haas F1 Team,0 days 00:01:33.501000,0 days 00:00:24.560000,0 days 00:00:28.196000,0 days 00:00:40.745000,MEDIUM,5.0,280.0,272.0,255.0,314.0,True,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.501,24.56,28.196,40.745,10.0
BEA,Haas F1 Team,0 days 00:01:33.409000,0 days 00:00:24.401000,0 days 00:00:28.079000,0 days 00:00:40.929000,SOFT,9.0,277.0,272.0,262.0,312.0,True,15.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.409,24.401,28.079,40.929,10.0
VER,Red Bull Racing,0 days 00:01:34.500000,0 days 00:00:24.866000,0 days 00:00:28.711000,0 days 00:00:40.923000,MEDIUM,2.0,285.0,277.0,259.0,318.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.5,24.866,28.711,40.923,1.0
VER,Red Bull Racing,0 days 00:01:34.181000,0 days 00:00:24.753000,0 days 00:00:28.669000,0 days 00:00:40.759000,MEDIUM,4.0,287.0,279.0,256.0,318.0,True,4.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.181,24.753,28.669,40.759,1.0
VER,Red Bull Racing,0 days 00:01:34.170000,0 days 00:00:24.821000,0 days 00:00:28.509000,0 days 00:00:40.840000,MEDIUM,6.0,287.0,283.0,259.0,317.0,True,6.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.17,24.821,28.509,40.84,1.0
VER,Red Bull Racing,0 days 00:01:33.564000,0 days 00:00:24.600000,0 days 00:00:28.432000,0 days 00:00:40.532000,MEDIUM,2.0,287.0,280.0,261.0,313.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.564,24.6,28.432,40.532,1.0
VER,Red Bull Racing,0 days 00:01:33.254000,0 days 00:00:24.404000,0 days 00:00:28.258000,0 days 00:00:40.592000,SOFT,2.0,281.0,277.0,263.0,305.0,True,14.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.254,24.404,28.258,40.592,1.0
GAS,Alpine,0 days 00:01:34.520000,0 days 00:00:24.640000,0 days 00:00:28.617000,0 days 00:00:41.263000,MEDIUM,2.0,282.0,273.0,254.0,322.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.52,24.64,28.617,41.263,6.0
GAS,Alpine,0 days 00:01:33.970000,0 days 00:00:24.515000,0 days 00:00:28.334000,0 days 00:00:41.121000,MEDIUM,5.0,284.0,276.0,252.0,317.0,True,5.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.97,24.515,28.334,41.121,6.0
GAS,Alpine,0 days 00:01:33.571000,0 days 00:00:24.451000,0 days 00:00:28.407000,0 days 00:00:40.713000,MEDIUM,2.0,283.0,273.0,253.0,322.0,True,8.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.571,24.451,28.407,40.713,6.0
GAS,Alpine,0 days 00:01:33.405000,0 days 00:00:24.447000,0 days 00:00:28.255000,0 days 00:00:40.703000,MEDIUM,5.0,284.0,274.0,253.0,317.0,True,11.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.405,24.447,28.255,40.703,6.0
GAS,Alpine,0 days 00:01:32.888000,0 days 00:00:24.293000,0 days 00:00:27.840000,0 days 00:00:40.755000,SOFT,2.0,281.0,277.0,253.0,313.0,True,14.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.888,24.293,27.84,40.755,6.0
HAD,Red Bull Racing,0 days 00:01:34.447000,0 days 00:00:24.982000,0 days 00:00:28.646000,0 days 00:00:40.819000,MEDIUM,2.0,285.0,281.0,255.0,320.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.447,24.982,28.646,40.819,1.0
HAD,Red Bull Racing,0 days 00:01:34.727000,0 days 00:00:24.906000,0 days 00:00:28.645000,0 days 00:00:41.176000,MEDIUM,4.0,286.0,280.0,259.0,319.0,False,4.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.727,24.906,28.645,41.176,1.0
HAD,Red Bull Racing,0 days 00:01:34.476000,0 days 00:00:24.939000,0 days 00:00:28.503000,0 days 00:00:41.034000,MEDIUM,6.0,287.0,282.0,255.0,315.0,False,6.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.476,24.939,28.503,41.034,1.0
HAD,Red Bull Racing,0 days 00:01:33.620000,0 days 00:00:24.650000,0 days 00:00:28.477000,0 days 00:00:40.493000,MEDIUM,2.0,286.0,281.0,267.0,321.0,True,9.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.62,24.65,28.477,40.493,1.0
HAD,Red Bull Racing,0 days 00:01:34.012000,0 days 00:00:24.793000,0 days 00:00:28.543000,0 days 00:00:40.676000,MEDIUM,4.0,283.0,276.0,277.0,315.0,False,11.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,94.012,24.793,28.543,40.676,1.0
HAD,Red Bull Racing,0 days 00:01:33.723000,0 days 00:00:24.478000,0 days 00:00:28.236000,0 days 00:00:41.009000,SOFT,2.0,281.0,272.0,262.0,299.0,True,14.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.723,24.478,28.236,41.009,1.0
ANT,Mercedes,0 days 00:01:30.035000,0 days 00:00:32.388000,0 days 00:00:39.930000,0 days 00:00:17.717000,SOFT,2.0,280.0,326.0,265.0,280.0,True,2.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.035,32.388,39.93,17.717,3.0
ANT,Mercedes,0 days 00:01:29.774000,0 days 00:00:32.351000,0 days 00:00:39.788000,0 days 00:00:17.635000,SOFT,5.0,279.0,325.0,263.0,281.0,True,5.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.774,32.351,39.788,17.635,3.0
ANT,Mercedes,0 days 00:01:29.048000,0 days 00:00:32.178000,0 days 00:00:39.398000,0 days 00:00:17.472000,SOFT,2.0,280.0,328.0,265.0,282.0,True,8.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.048,32.178,39.398,17.472,3.0
ANT,Mercedes,0 days 00:01:28.778000,0 days 00:00:31.855000,0 days 00:00:39.439000,0 days 00:00:17.484000,SOFT,2.0,280.0,328.0,267.0,282.0,True,11.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,88.778,31.855,39.439,17.484,3.0
ANT,Mercedes,0 days 00:01:28.839000,0 days 00:00:31.827000,0 days 00:00:39.548000,0 days 00:00:17.464000,SOFT,2.0,280.0,328.0,265.0,282.0,False,14.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,88.839,31.827,39.548,17.464,3.0
RUS,Mercedes,0 days 00:01:30.631000,0 days 00:00:32.723000,0 days 00:00:40.067000,0 days 00:00:17.841000,SOFT,2.0,277.0,327.0,256.0,282.0,True,2.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.631,32.723,40.067,17.841,3.0
RUS,Mercedes,0 days 00:01:29.967000,0 days 00:00:32.443000,0 days 00:00:39.791000,0 days 00:00:17.733000,SOFT,5.0,279.0,326.0,256.0,281.0,True,5.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.967,32.443,39.791,17.733,3.0
